LON	        LAT	        NOM
-2.995555639	16.777778625	Est
-2.993611097	16.776666641	Est
-2.681944370	16.617776871	Est
-2.522222281	16.840833664	Est
-3.001944542	16.768611908	Est
-2.940277815	15.901944160	Est
0.216944441	17.738889694	Est campement
0.989444435	20.255556107	Est campement
-0.035833333	16.249444962	Est Cimetiere
-0.035555556	16.250555038	Est cimetiere
-0.082777776	16.778610229	est colline
1.528333306	16.533611298	Est de la  Mairie
0.436388880	20.267221451	Est de la colline
0.861944437	16.259445190	Est de la mare
0.716388881	16.308610916	Est de la mare
0.718888879	16.309165955	Est de la mare
0.095555559	16.343610764	Est de la mare
0.626111090	15.642777443	Est de la mare
1.168611169	15.769166946	Est de la mare
1.168611169	15.768888474	Est de la mare
0.331666678	15.198888779	Est de la mare
0.732777774	15.686944008	Est de la mare
0.287777781	15.222499847	Est de la mare
-3.562500000	16.250278473	Est de la mosquee
-3.193611145	16.549165726	Est de la mosquee
-3.259444475	16.506389618	Est de la mosquee
-3.223333359	16.518888474	Est de la mosquee
0.294999987	15.225000381	Est de la mosquee
0.501666665	15.665555954	Est de la poste
1.019999981	20.200834274	Est de la préfecture
3.130277872	17.896389008	Est de l'école
0.011666667	17.792778015	Est du campement
-1.431944489	17.845277786	Est du forage
-0.088611111	16.239999771	Est du FP1
-3.304444551	16.443611145	Est du mosquee
-3.505277872	16.348611832	Est du mosquee
-3.626388788	15.585000038	Est du mosquee
-2.903055668	15.799166679	Est du site
0.011388889	17.792778015	Est du site
0.267777771	17.069999695	Est du site
2.563333273	16.032499313	est du site
2.516111135	16.181667328	est du site
1.100000024	18.124444962	est du site
-3.414999962	16.335277557	Est du village
-3.324166775	16.427499771	Est du village
-3.155833244	16.504167557	Est du village
-3.154444456	16.505277634	Est du village
-3.808611155	15.984999657	Est du village
-3.861666679	15.822777748	Est du village
-3.471111059	15.758055687	Est du village
0.666944444	16.167499542	Est du Village
-0.014444444	16.217777252	Est du village
-0.010833333	16.376111984	Est du village
-0.020000000	16.328887939	Est du village
-0.019722221	16.329166412	Est du village
-0.020555556	16.333055496	Est du village
-0.051944446	16.445554733	Est du village
-0.158055559	16.598333359	Est du village
-0.101111114	16.280000687	Est du village
-0.101111114	16.280000687	Est du village
-0.015833333	16.355833054	Est du village
0.073611110	16.152778625	Est du village
0.072222233	16.150833130	Est du village
0.073611110	16.152778625	Est du village
-0.038888890	16.314722061	Est du village
-0.038888890	16.314722061	Est du village
0.256111115	16.506111145	Est du village
0.262222230	16.502500534	Est du village
0.210277781	16.706111908	Est du village
0.259999990	16.668056488	Est du village
0.259999990	16.668056488	Est du village
0.104999997	16.347221375	Est du village
0.160833329	16.425277710	Est du village
0.223888889	16.375278473	Est du village
0.283888876	16.343889236	Est du village
0.090833336	16.036111832	Est du Village
0.274722219	15.790555954	Est du village
0.463333338	15.739722252	Est du village
0.461666673	15.746944427	Est du village
0.709722221	15.475277901	Est du village
0.893055558	16.202777863	Est du village
1.700000048	16.553888321	Est du village
0.705277801	14.970555305	Est du village
-0.712222219	16.967500687	Est du village
-0.219444439	16.656389236	Est du village
-1.478333354	16.994443893	Est du village
-1.452777743	17.027778625	Est du village
-1.126111150	17.133611679	Est du village
-0.843888879	17.013334274	Est du village
-1.063899994	17.040555954	Est du village
-0.935000002	17.000555038	Est du village
-0.802500010	17.007499695	Est du village
1.510555506	19.436111450	est du village
0.934444427	19.721389771	Est du village
3.131944418	17.894721985	Est du village
0.165833339	16.798055649	Est Ecole
0.280833334	16.344722748	Est Ecole
0.080555558	16.016387939	Est Ecole
0.081666663	16.014999390	Est Ecole
-1.462777734	17.033889771	Est ecole
3.304445028	15.642222404	est habitations
-3.644999981	15.635555267	Est jardin
-3.834444523	16.163333893	Est mosquee
-3.655277729	15.602499962	Est mosquee
-4.009722233	16.779722214	est mosquée
-4.023889065	16.774723053	est mosquée
-2.596666574	16.657777786	Est mosquée
-3.161944389	16.620555878	Est mosquée
-3.586666584	16.449722290	Est mosquée
-4.049722195	16.560277939	Est mosquée
-4.048333168	16.561388016	est mosquée
-4.206110954	16.688888550	est mosquée
-3.968333244	16.688888550	Est mosquée
-3.726388931	16.710277557	Est mosquée
-3.780555487	16.722221375	Est mosquée
-4.062777996	16.675832748	est mosquée
-3.600277662	16.075277328	Est mosquée
-0.081944443	16.308055878	Est nouvelle Mosquee
0.456944436	16.324167252	Est Oued
0.090277776	16.370000839	Est route Tilem
-0.031388890	16.259721756	Est secteur IV
-3.349999905	16.498611450	Est site
-3.328333378	16.603610992	Est site
-3.477222204	16.428888321	Est site
-3.521389008	16.514165878	Est site
-3.033611059	15.888055801	Est site
-2.899722338	15.791388512	Est site
-1.280555606	15.881944656	Est site
-2.992500067	16.093334198	Est site
0.266700000	16.643600464	Est site
0.266700000	16.643899918	Est site
0.133055553	17.442222595	Est site
1.008055568	20.193611145	est station pompage
0.234722227	16.810556412	Est Tin Aoukert
2.858333349	19.969165802	Est école
-3.221666574	16.159444809	Est village
-3.322777748	16.138889313	Est village
2.416110992	16.593334198	Est village
-3.313611031	16.390832901	Est village
-3.178055525	16.256666183	Est village
-3.181666613	16.253889084	Est village
-3.234999895	16.299165726	Est village
-3.211666584	16.290555954	est village
-3.217777729	16.228332520	Est village
-3.217777729	16.228055954	Est village
-3.227777719	16.227777481	Est village
-3.492500067	16.058332443	Est village
-3.345277786	16.135000229	Est village
-3.618888855	16.425832748	Est village
-3.761111021	16.635555267	Est village
-3.805833340	16.731945038	est village
-3.633611202	16.780555725	Est village
-1.322777748	15.828055382	Est village
-2.944722176	15.905833244	Est village
-2.443888903	16.755832672	est village
-3.456666708	15.927499771	Est village
-3.663611174	16.077777863	Est village
-3.663055658	16.077777863	Est village
-3.643611193	16.033611298	Est village
-3.534444332	15.940555573	Est village
-3.638611078	15.969166756	Est village
-3.527222157	16.116666794	Est village
-3.763333321	16.095556259	Est village
-3.681944370	16.101667404	Est village
-3.615277767	15.946944237	Est village
-3.703333378	15.962222099	Est village
-3.703055620	15.962499619	Est village
-3.703888893	16.020833969	Est village
-3.380000114	15.975555420	Est village
-3.676944494	16.006389618	Est village
-3.872222185	15.532500267	Est village
0.449999988	16.983333588	Est village
0.148333326	17.359722137	Est village
0.153333336	17.360277176	Est village
0.152222216	17.362499237	Est village
0.118888892	17.479722977	Est village
2.418333292	16.174444199	Est village
2.419444561	16.171943665	Est village
1.184999943	18.768054962	est village
1.844722271	19.348333359	Est village
-2.363611221	16.751667023	Est vllage
1.442499995	18.446945190	Etambar
1.444444418	18.448333740	Etambar
1.403055549	18.450000763	Etambar
1.429722190	18.420555115	Etambar
1.412777781	18.436388016	Etambar
1.413333297	18.441110611	Etambar
-0.028333334	16.291944504	Extension
-0.026388889	16.293888092	Extenssion
-3.641666651	16.134166718	Face Ecole
0.761944473	17.075000763	Face Oued
-3.655277729	16.181943893	Fadi Nadji
-3.823055506	15.956110954	Fadilahi
-3.823888779	15.954722404	Fadililahi
-0.624722242	16.933332443	Fadimata
-0.087777779	16.555833817	Fagouna
-3.873333216	15.873055458	Falena
-3.621666670	15.725832939	Falena
-3.621666670	15.724166870	Falena
-5.099166870	15.245277405	Fan Rouwal
-3.803055525	16.080278397	Fangayada
-0.303611100	16.779722214	Faria
-5.285277843	16.532222748	Farova
-3.755833387	16.479444504	Fatakara
-3.684444427	15.968610764	Fatakara
3.168333292	15.908611298	Flanc dune
3.169166565	15.908055305	Flanc dune
-2.778333426	15.970277786	Foguodjindé
-0.066666670	16.399999619	Folobana
-0.045833334	16.379999161	Folobana
-0.051111110	16.385278702	Folobana
-0.051666666	16.384166718	Folobana
-0.054444443	16.393888474	Folobana
-0.047777779	16.380556107	Folomana
-5.134444237	16.393611908	Foma
-2.996944427	17.059165955	Forage bouché
-3.248055458	16.360277176	Foulan Gua
-4.045277596	15.970277786	Foulaniga
-3.844722271	15.711944580	Fountali
-4.785833359	15.823888779	Fract. Inatabane Kel Chedane
-5.219722271	16.062778473	Fract. Izimatene Dag Irich
-3.806666613	16.868333817	Fract. Kel Antassar 2
-3.803888798	16.874444962	Fract. Kel Antassar 2
-3.557222128	16.789167404	Fract. Kel Antassar 3
-3.583055496	16.443332672	Fract. Kel Haoussa 1
-3.582499981	16.443332672	Fract. Kel Haoussa 1
-3.535000086	16.505277634	Fract. Kel Haoussa Takabott
-5.115555763	16.105278015	Fract. Kel Intazoult
-5.143333435	16.144443512	Fract. Kel Intazoult
-4.913055420	16.126388550	Fract. Kel Ozer 4
-4.936666489	16.168333054	Fract. Kel Ozer 4
-5.097499847	15.811111450	Fract. Kel Tichrayene
-5.015555382	15.840277672	Fract. Kel Tichrayene
-4.828055382	15.960000038	Fract. Kel Tichrayene
-4.925277710	15.812777519	Fract. Kel Tichrayene
-4.924166679	15.814999580	Fract. Kel Tichrayene
-3.929166555	16.372777939	Fract. Tindieredief
-4.912499905	15.886666298	Fract.Inatabane Arabane
-5.353888988	16.054445267	Fraction
-3.251666784	16.439167023	Fraction
-4.938611031	15.939167023	Fraction Kel Orozer 3
-4.128055573	15.937222481	Ga
-3.596666574	16.426944733	Gabeyahileye
-1.372222185	17.046667099	Gabeye
-1.372499943	17.051666260	Gabeye
-3.290277719	16.143054962	Gabongo
-3.905277729	15.766944885	Gagalati
-0.064999998	16.476110458	Gaina
-0.065833330	16.479999542	Gaina
-0.066944443	16.477777481	Gaina
-0.068055555	16.482778549	Gaina
-0.067500003	16.482500076	Gaina
-0.067222223	16.483333588	Gaina
-0.068055555	16.484722137	Gaina
-0.066666670	16.486665726	Gaina
-0.068611108	16.486665726	Gaina
-3.873333216	15.795000076	Galifolo
-3.840555668	15.654722214	Ganda
-3.325555563	16.048055649	Gantou
-3.325833321	16.047500610	Gantou
-3.324166775	16.048055649	Gantou
-3.324722290	16.610000610	Gaoudel
0.024722220	16.139999390	Gaouna Gouma
-2.991111040	16.709999084	Garage
-0.270833343	16.846944809	Garatou
-0.270000011	16.847221375	Garatou
-0.269444436	16.848333359	Garatou
-3.181388855	16.506944656	Garba Koïra
0.087499999	16.010278702	Garbadji
0.088333331	16.009721756	Garbadji
-0.071944445	16.499444962	Garbame
-3.444722176	16.544166565	Garbanda
-3.446388960	16.542222977	Garbanda
0.218888894	15.872500420	Garbara
0.224999994	15.870833397	Garbara
-3.594722271	16.045000076	Garbérimé
-0.071666665	16.496944427	Gardame
-0.055555556	16.268333435	Gariko
0.066388890	16.045555115	Garokoira
-3.158888817	16.173334122	Gartao
-4.279166698	16.451110840	Gassa
0.660000026	15.501667023	Gassi Haoussa
-3.734166622	15.866944313	Gaye Maoude
-3.735277891	15.866944313	Gaye Moude
-3.617500067	15.827777863	Gira
-3.731388807	15.810832977	Godioro
-3.821944475	15.740555763	Gogore
-3.821944475	15.737777710	Gogore
-3.399722338	15.794444084	Gorfouhondo
0.363888890	15.806666374	Gorongobou
-4.090277672	16.494167328	Gouber
0.058055561	16.117776871	Goudambe
-0.161666662	16.538055420	Goudel Baria
-3.753888845	15.909166336	Goumkoure
-3.957222223	15.906666756	Goundam Touskel
-3.732777834	16.735555649	Goungaïbanda
-3.560277700	15.701110840	Goungui
-0.098888889	16.577777863	Goura Djinde
-0.002500000	16.208333969	Gourah
-3.244999886	16.223611832	Gourbacka
-3.248333216	16.218334198	Gourdjiguei
-3.248888969	16.218610764	Gourdjiguei
-3.755555630	16.483333588	Goureïga
-3.594444513	16.424722672	Goureye ber
-3.595277786	16.426111221	Goureye Tjina
-3.750277758	15.778055191	Gouro
-3.748333216	15.779722214	Gouro
-0.041944444	16.293611526	Gourom
-0.258055568	16.820278168	Gouroubio
-3.403055668	16.498611450	Goussou kaïna
-3.993611097	15.930000305	Grande mosquée
-2.716388941	15.982222557	Guakoreï
-3.635277748	15.813055992	Guedia
0.397500008	15.770555496	Guidara
0.405555546	15.766666412	Guidara
0.409999996	15.763055801	Guidara
0.416666657	15.757778168	Guidara
-3.808888912	16.187778473	GUINDIGATA
-3.514166594	16.156944275	Guédiou Haoussa
-1.302222252	15.823888779	Habih
0.385833323	15.800277710	Hadienne
0.391388893	15.799166679	Hadienne
0.394722223	15.797778130	Hadienne
-3.362222195	15.713333130	Hakoundire
-0.039444443	16.292499542	Halidou
-0.066666670	16.472778320	Hama Aoudou
-0.111666664	16.613056183	Hama Arma
-0.112499997	16.611665726	Hama Arma
-0.112777777	16.611389160	Hama Arma
-0.113611110	16.613056183	Hama Arma
-3.017499924	16.718334198	Hamadia
-3.018611193	16.716943741	Hamadia
-3.016388893	16.716667175	Hamadia
-3.892222166	16.830278397	Hamam
-0.321944445	16.804721832	Hamane Koira
-0.321388900	16.805276871	Hamane Koira
-0.322222233	16.804721832	Hamane koira
-0.321666658	16.805555344	Hamane Koira
-0.053333335	16.270833969	Hamani Toure
-0.053611111	16.270833969	Hamani Toure
-3.744444370	15.528333664	Hameau Souley
0.087499999	16.011667252	Hamidadji
-0.037500001	16.046667099	Hamidou Noussourou
-0.346666664	16.953887939	Hamina
-1.229166627	15.230555534	Hamniganola
-0.239444450	16.766666412	Handawoye
-0.047777779	16.285833359	Haou Sounagal
-3.728333235	16.737499237	Haou Til
-0.361388892	16.958333969	Haouzoro
-1.623888850	16.968610764	harimouneï Djoundé
-0.047777779	16.284721375	Hario Maiga
-0.072222225	16.321388245	Harouna Boubacar
-0.031388890	16.299722672	Hashimi
-1.015833020	20.199443817	Hassan Sad
-2.475277662	17.187778473	Hassi Dima
-2.474166632	17.188055038	Hassi Dima
-2.844444513	17.020833969	Hassi Hel Attak
-2.841944456	17.004167557	Hassi Hel Attak
-2.822777748	17.013889313	Hassi kouli
-2.867500067	16.935277939	Hassi Sidi Lamine
-2.530833244	17.673889160	Heel Sidi Ali
-3.009999990	16.773611069	Hehiya alkaya
-2.771389008	17.287776947	Hel Ibne Abas
1.000833392	20.187778473	Henri
1.000555515	20.187221527	Henri
-0.272222221	16.611110687	Heredjinde
-1.603333354	16.981388092	Hondo
-2.965555668	16.665277481	HONDOU BOMO KAINA
-2.963888884	16.665555954	HONDOU BOMO KAINA
-3.396111012	16.259166718	Hopital
-1.919166684	16.884166718	Hopital
-0.043055557	16.272222519	Hopital
-0.042777777	16.272777557	Hopital
0.503333330	15.666110992	Hopital
-3.333055496	16.369722366	Horbo
-3.707777739	15.771389008	Hore haya
-3.855000019	15.740278244	Horo Ceno
-3.304444551	16.443611145	Horogoungou
0.173055559	15.932499886	Houramigno
-0.116666667	16.466667175	Hoyengarba
-3.717777729	15.634721756	Ibal
0.993333340	20.183055878	Ibrahim
-0.063055553	16.445554733	Ibrahim Daoure
-0.041388888	16.368333817	Ibrahim Farka
-0.041111112	16.292222977	Ibrahim Ousmane
-0.032777779	16.296112061	Ibrhim Toure
-3.519444466	16.427499771	Ibrikass 2
0.063055553	16.148056030	Ichintchinometre
-2.971666574	16.831943512	Ichiya
0.996388912	20.185556412	Idi Bal Mass
-5.036110878	15.328332901	Idiadahanane
-3.241111040	16.395000458	Idjilad
-0.052499998	16.247499466	Idrissa Sahatou
-3.099999905	16.998056412	Idzid
1.018333316	20.194444656	Iforas
-0.032777779	16.294721603	Ihiamboukonna
-2.337222338	17.093055725	Ikoma
-2.909444332	16.646110535	ILOA
-2.908055544	16.645833969	ILOA
-2.146389008	15.649167061	IMADIATAFANE
-4.596388817	16.826665878	Imazagage
-1.376111150	15.414722443	Imbassotan
-4.126944542	16.575000763	imbori
2.402499914	15.835556030	Iminiguizane
2.415833235	15.914999962	In Tazak
-1.591388941	15.708055496	Inabaou
-1.373888850	16.551111221	Inabedié
-3.901111126	16.825277328	Inabeidadji
-3.901944399	16.825000763	Inabeidadji
-1.374166608	16.406389236	Inachène
-4.559722424	16.836389542	Inassadjaï
-2.582499981	17.093610764	Inastalatt
-3.133611202	17.387777328	Inastel
-3.127500057	17.390556335	Inastel
-3.128611088	17.389722824	Inastel
-3.088611126	17.408056259	Inastel
-3.113333225	17.396667480	Inastel
-3.119444370	17.393054962	Inastel
-4.615277767	16.530000687	Inatene
-4.774722099	16.630832672	Inelou
-3.399444342	16.626943588	Iniskak
2.881666660	15.449722290	Intahiyasseye
-3.948333263	16.188333511	INTALASSA
0.993055582	20.183610916	Intep
1.396111131	18.456666946	Intibnane
-1.627777815	16.180000305	Inézindiki
-2.262222290	16.839166641	Irintadjeft
2.404444456	15.915833473	Isac Touré
-0.051944446	16.247499466	Issa
-0.055833332	16.252777100	Issa Bissa Katou
-3.177777767	16.628889084	Issafaye Dongoï
-2.457222223	17.395833969	Iwiwatane
-2.454722166	17.396667480	Iwiwatane
-3.391388893	16.583610535	IZITANE
-3.393333435	16.584167480	IZITANE
-0.068888888	16.537221909	Jamai
-0.076944448	16.520277023	Jamai
-0.072222225	16.522777557	Jamai
-0.073611110	16.523332596	Jamai
-0.070555553	16.524723053	Jamai
-0.068611108	16.534444809	Jamai
-0.068888888	16.537221909	Jamai
-0.072222225	16.541110992	Jamai
-0.073333330	16.542499542	Jamai
-0.073888890	16.543888092	Jamai
-2.965555668	16.668333054	Jardin
-3.011666775	16.772499084	Jardin
-3.013333321	16.778888702	Jardin
-3.011666775	16.788888931	Jardin
-3.004444361	16.781110764	Jardin
-2.989166737	16.713333130	Jardin
-3.000555515	16.780000687	Jardin
-3.001666784	16.751943588	Jardin
-2.997777700	16.750000000	Jardin
-2.996944427	16.748056412	Jardin
-3.001111031	16.765277863	Jardin
-2.993888855	16.768611908	Jardin
-2.991666555	16.763055801	Jardin
-2.994722128	16.767499924	Jardin
-2.996944427	16.748056412	Jardin
-2.993333340	16.744443893	Jardin
-3.182499886	16.505556107	Jardin
-3.506388903	16.497777939	Jardin
-2.005277872	16.882499695	Jardin
-4.096944332	15.825555801	Jardin
-4.022500038	15.843610764	Jardin
-4.126944542	15.898888588	jardin
-4.026111126	15.895000458	Jardin
-3.956666708	15.907777786	Jardin
-3.975277662	15.839722633	Jardin
-3.975555658	15.839722633	Jardin
-3.930555582	15.853888512	Jardin
-4.086944580	15.904444695	Jardin
-3.920000076	15.975277901	Jardin
-4.116666794	15.852222443	Jardin
-4.042778015	15.865833282	Jardin
-4.061944485	15.839722633	Jardin
-3.788333416	15.706666946	Jardin
-3.958055496	15.785833359	Jardin
-4.743611336	15.696389198	Jardin
-4.349722385	15.665555954	Jardin
-4.349999905	15.665555954	Jardin
-4.352499962	15.659166336	Jardin
-0.027777778	16.220832825	Jardin
-0.020277778	16.220277786	Jardin
-0.017777778	16.374721527	Jardin
-0.072777778	16.503610611	Jardin
-0.072222225	16.509721756	Jardin
-0.089166664	16.242221832	Jardin
-0.072499998	16.318889618	Jardin
-0.093055554	16.247777939	Jardin
-0.094166666	16.249721527	Jardin
-0.102499999	16.269166946	Jardin
-0.096666664	16.285554886	Jardin
-0.050555557	16.251111984	Jardin
-0.045000002	16.233612061	Jardin
-0.033611111	16.255832672	Jardin
0.502222240	15.680277824	Jardin
0.499722213	15.675000191	Jardin
0.498888880	15.677222252	Jardin
0.498333335	15.679166794	Jardin
0.497222215	15.681388855	Jardin
0.330833346	15.811944008	Jardin
0.439722210	15.755000114	Jardin
0.461111099	15.741666794	Jardin
0.370833337	15.800000191	Jardin
2.413055658	15.868055344	Jardin
1.375277758	18.472221375	Jardin
1.375000000	18.473054886	Jardin
1.375833392	18.471111298	jardin
-3.983611107	15.818888664	Jardin des femmes
-0.070833333	16.220556259	Jardin du village
-0.068055555	16.219999313	Jardin du village
-3.725833416	15.723889351	Jardin Femme
2.406666756	15.914166451	Jardin public
1.393333316	18.454166412	Jardins
1.391388893	18.449722290	Jardins
1.391944408	18.450277328	Jardins
1.391666651	18.440834045	Jardins
1.270277739	18.942777634	Jardins
1.379722238	18.466943741	Jardins
1.380555511	18.465278625	Jardins
1.382777810	18.466667175	Jardins
1.384166718	18.465829849	Jardins
1.385555506	18.465000153	Jardins
1.384999990	18.465833664	Jardins
1.386111140	18.464721680	Jardins
1.388333321	18.460277557	Jardins
1.389722228	18.458889008	Jardins
1.391388893	18.455278397	Jardins
1.392222166	18.451110840	Jardins
1.375555515	18.471111298	Jardins
1.377777815	18.469444275	Jardins
1.378333330	18.468334198	Jardins
1.378611088	18.468889236	Jardins
1.378888845	18.467500687	Jardins
1.379166722	18.467222214	Jardins
1.395833373	18.456388474	Jardins
1.398611069	18.462223053	Jardins
1.240555525	19.026388168	Jardins
1.239722252	19.029722214	Jardins
1.239444494	19.030000687	Jardins
1.239444494	19.030277252	Jardins
1.239444494	19.032777786	Jardins
1.238611102	19.035833359	Jardins
1.238333344	19.036388397	Jardins
1.238888860	19.038888931	Jardins
1.236944437	19.036388397	Jardins
1.238055587	19.035833359	Jardins
1.238055587	19.035554886	Jardins
1.239444494	19.026666641	Jardins
1.237499952	19.035554886	Jardins
1.240555525	19.027221680	Jardins
1.240277767	19.026945114	Jardins
1.238888860	19.026388168	Jardins
1.239166617	19.026945114	Jardins
1.239166617	19.027221680	Jardins
1.239444494	19.027778625	Jardins
1.239444494	19.028055191	Jardins
1.239444494	19.028888702	Jardins
1.240000010	19.029722214	Jardins
1.181111097	18.759721756	Jardins
0.998333335	19.487499237	Jardins
0.878888905	19.477500916	Jardins
0.875555575	19.481945038	Jardins
1.247499943	19.413055420	Jardins
1.247222185	19.403888702	Jardins
1.247777820	19.411945343	Jardins
0.972222209	19.069166183	Jardins
1.002777815	19.067777634	Jardins
0.998333335	19.065834045	Jardins
0.996388912	19.066944122	Jardins
0.994166672	19.067222595	Jardins
0.992777765	19.066667557	Jardins
0.992500007	19.067499161	Jardins
0.988055527	19.066389084	Jardins
0.961388886	20.039167404	Jardins
1.137500048	20.132499695	Jardins
1.137222171	20.131944656	Jardins
-5.120833397	15.807222366	Jedid
-4.537777901	15.840000153	Kabarabangou
-3.802222252	16.081943512	Kabira
-3.617500067	15.533333778	Kabou wol
-0.034166668	16.299999237	Kadidja Oumar
-2.864444494	15.909999847	Kadji
-3.708055496	16.202777863	Kairatao
-3.448611021	16.549722672	Kakaber
-0.078055553	16.514999390	Kalahondiya
-0.339166671	16.940000534	Kalani
-0.340833336	16.945554733	Kalani
-0.340000004	16.946666718	Kalani
-0.339722216	16.949167252	Kalani
-0.340000004	16.950000763	Kalani  Mdersa
-0.341388881	16.948888779	Kalani O Puits
-0.314722210	16.889165878	Kalifa Moussa
-4.007500172	15.762777328	Kalifare
-3.966944456	15.724166870	Kam
-3.967222214	15.722499847	Kam
-3.667500019	15.660833359	Kamame
-3.665555477	15.660555840	Kaname
-3.244999886	16.361110687	Kanfontié
-2.849999905	16.691110611	Karandi
-2.852499962	16.694166183	Karandi
-3.103610992	15.871944427	Karbangou
-1.603055596	16.985000610	Kardjiba
-0.247222215	16.802221298	Kardjokoira
-0.174999997	16.610555649	Karey Bandia
-0.171388894	16.618055344	Karey Bandia
-0.171111107	16.614444733	Karey Bandia
-0.170000002	16.618888855	Karey Bandia Goussou
-0.164444447	16.584999084	Kareybandia Gous
-4.693888664	15.672222137	Karkoîra
1.398333311	18.439443588	Kassabougou
1.398888946	18.438888550	Kassadougou
-0.222222224	16.642778397	Kassarou H
-0.218055561	16.639999390	Kassarou H
-0.218888894	16.639999390	Kassarou H
-0.221666664	16.639999390	Kassourou H
-0.219999999	16.640556335	KassourouH
-3.549444437	15.883333206	Kaya
-3.583055496	15.619999886	Kayon
-3.783888817	15.863333702	Kekeye
-3.783611059	15.863888741	Kekeye
-3.161666632	16.982500076	Kel Acheriya
-4.169444561	16.466943741	Kel Antessar
-3.234722137	16.425277710	Kel Haoussa
-4.091111183	16.742500305	Kel razzaf 1
-4.071944237	16.753610611	Kel Razzaf 2
-3.174999952	16.976388931	Kel Rozine
-3.518611193	16.446111679	Keledjef
-3.531111002	15.826666832	Kiri
-4.124722004	15.936111450	koîra Massou
-3.368888855	16.340278625	Koïgour
-3.304722309	16.318056107	Koïra Benda
-3.302777767	16.317777634	Koïra Djino
-4.124166489	15.935555458	Koïra Massou
-3.078333378	16.147222519	Koïratao
-3.896111012	15.856111526	Kobadji
0.119444445	16.056110382	Kobe
0.400277764	15.795277596	Kodorka
0.398333341	15.796388626	Kodorka
-2.760833263	15.924722672	Kognoukouto
-3.448611021	16.323333740	Kogou Oumar
-3.932499886	15.852499962	Kogui
-3.619166613	15.776389122	Koibana
-3.617777824	15.775555611	Koibana Ecole
-0.075833336	16.315277100	Koima
-3.302777767	15.731944084	Koira
-3.707499981	16.205554962	Koira Djeno
-3.710277796	16.207777023	koira djeno
-3.708333254	16.202222824	koira Tao
-3.516944408	15.792499542	Koirabanda
-3.517499924	15.792222023	Koirabanda
-0.066944443	16.422500610	Kokorom
-0.064444445	16.428333282	Kokorom
-0.043888889	16.431667328	Kokorom H
-3.986944437	15.869999886	Kokoye
-3.671388865	15.887222290	Kolle Amadou
-3.770555496	15.514166832	Kolonna
-3.769999981	15.513889313	Kolonne
-3.769444466	15.514166832	Kolonne
-4.019166470	15.752499580	Koma
-4.018333435	15.753055573	Koma
-3.540277719	15.649722099	Koma
-3.748055458	15.558610916	konare
-3.474166632	16.364166260	KONDI
-3.441388845	16.210832596	Kondji kona
-2.848333359	16.671388626	Koneïtao
-3.684999943	15.847499847	Konga
-3.686388969	15.847777367	Konga
-3.732222319	15.826944351	Konne
-3.784166574	15.684166908	Konsobougou
-3.958611012	15.786389351	Kore Djeno
-3.442500114	16.210832596	Kore Moussou
-3.374722242	16.572221756	Koreïtao
-4.043333530	15.969721794	Koredjéna
-3.959444523	15.788055420	Koreita
-3.450833321	16.547777176	Koreitao
-3.530555487	16.400833130	Koreye
-4.174444675	15.865833282	Koria
-3.839999914	15.653611183	Koria massou
-3.025833368	16.663055420	Korioumé
-3.438611031	16.348611832	Korofina
-3.160555601	16.171943665	Korogoussou
-3.145555496	16.172500610	Korogoussou
0.010833330	16.165277481	Korom
-3.601666689	16.443056107	Koromia Est
-3.373611212	16.575277328	Koronghoïfarandi
-3.490555525	16.138889313	Korongoiberi centre
-3.493888855	16.141111374	Korongoiberi ouest
-3.765833378	16.129722595	KOSSIA I
-3.765833378	16.128610611	Kossia jardin
-1.595000029	17.020555496	Kossidji
-3.665833235	15.852499962	Koufa
-3.566111088	15.735278130	Koukouroum
-3.250555515	17.347221375	Koumita
-3.334444523	16.368055344	Koundouga
-0.322499990	16.899444580	Koundouga
-0.324999988	16.902221680	koundouga
-0.326111108	16.904167175	Koundouga
-0.168888882	16.599166870	Koygourou
-3.447499990	16.540000916	koyèbène
-3.803611040	15.998888969	Krim
-3.216111183	16.551944733	Késsoubibi
-3.218888998	16.551944733	Késsoubibi
-2.859166622	16.691110611	Labanda
-3.211944342	17.883054733	Lack Seïni
-3.078888893	16.145000458	Lackalouka
-3.220833302	17.879167557	Lack-Seïni
-2.934999943	16.922222137	Lacracare
-3.977499962	15.840833664	Ladjira
-3.877500057	15.968889236	Lafiabougou
-3.158888817	16.171943665	Lagakounda
-3.715277672	15.658888817	Lagualare
-3.716111183	15.659999847	Lagualare
0.063055553	16.077499390	Lambo
-3.650555611	16.180833817	Laoutade
-3.667222261	16.420000076	Larab Tere
-0.242777780	16.756111145	Larabeye M
-3.282500029	15.851111412	Lectouga
-5.282499790	16.632778168	Leheimyl
-4.946666718	16.320278168	Lerneb 1
-4.959722042	16.331388474	Lerneb 2
-4.967500210	16.328332901	Lerneb 3
-3.123888969	16.996944427	Limhafirou
0.494166672	15.688611031	Loga
0.494444430	15.691944122	Loga
-3.310555458	16.191667557	Lougual
-0.313888878	16.858055115	Loumay
0.994166672	20.185277939	M. Al Hamid
0.986111104	20.183055878	M. El Bassiri
-3.457222223	16.060556412	Maïdar
3.019999981	15.421667099	Maadou
-5.119722366	15.819999695	Mabrouk Akor
-3.349999905	16.114999771	Madina
-3.801666737	15.756944656	Madina
-3.782500029	15.933333397	Madou Banda
-3.938611031	16.582777023	Maghdougou
